date,detector_id,detector_name,approach,group,timeframes_present,count_nonzero_intervals,occupancy_nonzero_intervals,speed_nonzero_intervals,count_all_zero,occupancy_all_zero,speed_all_zero,count_sum,occupancy_sum,speed_sum,confidence_min,count_invalid_samples_sum,occupancy_invalid_samples_sum,speed_invalid_samples_sum,count_expected_samples_sum,occupancy_expected_samples_sum,speed_expected_samples_sum,count_included_samples_sum,occupancy_included_samples_sum,speed_included_samples_sum,confidence_mean,problem_count_always_zero,problem_occupancy_always_zero,problem_speed_always_zero,suggestion
2026-03-01,3,VD41,East,Entry,95,95,85,0,False,False,True,3106.0,1018.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-02,3,VD41,East,Entry,95,95,81,0,False,False,True,4235.0,2315.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-03,3,VD41,East,Entry,95,94,80,0,False,False,True,4037.0,2394.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-04,3,VD41,East,Entry,95,93,80,0,False,False,True,4098.0,2185.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-05,3,VD41,East,Entry,95,94,82,0,False,False,True,4172.0,2427.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-06,3,VD41,East,Entry,95,91,81,0,False,False,True,4190.0,2267.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-07,3,VD41,East,Entry,95,93,88,0,False,False,True,4130.0,1516.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-08,3,VD41,East,Entry,95,95,85,0,False,False,True,3177.0,1028.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-09,3,VD41,East,Entry,95,90,80,0,False,False,True,3863.0,2332.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-10,3,VD41,East,Entry,95,90,78,0,False,False,True,3890.0,2343.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-11,3,VD41,East,Entry,95,95,82,0,False,False,True,3726.0,2541.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-12,3,VD41,East,Entry,95,95,84,0,False,False,True,4131.0,2446.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-13,3,VD41,East,Entry,95,94,82,0,False,False,True,4174.0,2435.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-14,3,VD41,East,Entry,95,95,94,0,False,False,True,3856.0,1562.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-15,3,VD41,East,Entry,95,95,83,0,False,False,True,2888.0,925.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-16,3,VD41,East,Entry,95,90,80,0,False,False,True,4010.0,2235.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-17,3,VD41,East,Entry,95,91,82,0,False,False,True,3869.0,2335.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-18,3,VD41,East,Entry,95,93,81,0,False,False,True,4299.0,2203.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-19,3,VD41,East,Entry,95,93,82,0,False,False,True,4237.0,2408.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-20,3,VD41,East,Entry,95,95,82,0,False,False,True,4499.0,2239.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-21,3,VD41,East,Entry,95,95,93,0,False,False,True,3890.0,1419.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-22,3,VD41,East,Entry,95,94,87,0,False,False,True,3128.0,942.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-23,3,VD41,East,Entry,95,93,83,0,False,False,True,4310.0,2208.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-24,3,VD41,East,Entry,95,93,82,0,False,False,True,4029.0,2301.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-25,3,VD41,East,Entry,95,92,81,0,False,False,True,3777.0,2536.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-26,3,VD41,East,Entry,93,92,81,0,False,False,True,4048.0,2463.0,0.0,100.0,0,0,0,93,93,93,93,93,93,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-27,3,VD41,East,Entry,95,94,83,0,False,False,True,4470.0,2394.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-28,3,VD41,East,Entry,95,95,89,0,False,False,True,3722.0,1549.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-29,3,VD41,East,Entry,95,95,86,0,False,False,True,3025.0,1068.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-30,3,VD41,East,Entry,95,92,82,0,False,False,True,4273.0,2109.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-31,3,VD41,East,Entry,95,92,84,0,False,False,True,4222.0,2111.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-04-01,3,VD41,East,Entry,95,95,81,0,False,False,True,4393.0,2107.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-01,4,VD42,East,Entry,95,93,71,0,False,False,True,1758.0,409.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-02,4,VD42,East,Entry,95,91,76,0,False,False,True,2830.0,882.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-03,4,VD42,East,Entry,95,90,74,0,False,False,True,2824.0,938.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-04,4,VD42,East,Entry,95,87,74,0,False,False,True,2788.0,920.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-05,4,VD42,East,Entry,95,90,80,0,False,False,True,2938.0,964.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-06,4,VD42,East,Entry,95,91,78,0,False,False,True,2873.0,904.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-07,4,VD42,East,Entry,95,94,79,0,False,False,True,2408.0,625.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-08,4,VD42,East,Entry,95,92,69,0,False,False,True,1749.0,417.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-09,4,VD42,East,Entry,95,92,75,0,False,False,True,2770.0,934.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-10,4,VD42,East,Entry,95,92,79,0,False,False,True,2870.0,1039.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-11,4,VD42,East,Entry,95,94,83,0,False,False,True,3157.0,1360.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-12,4,VD42,East,Entry,95,95,81,0,False,False,True,3073.0,991.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-13,4,VD42,East,Entry,95,89,78,0,False,False,True,3000.0,1112.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-14,4,VD42,East,Entry,95,95,95,0,False,False,True,2363.0,704.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-15,4,VD42,East,Entry,95,95,68,0,False,False,True,1614.0,409.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-16,4,VD42,East,Entry,95,90,73,0,False,False,True,2654.0,882.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-17,4,VD42,East,Entry,95,93,80,0,False,False,True,2703.0,926.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-18,4,VD42,East,Entry,95,89,78,0,False,False,True,2811.0,899.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-19,4,VD42,East,Entry,95,91,79,0,False,False,True,2950.0,979.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-20,4,VD42,East,Entry,95,92,75,0,False,False,True,3021.0,881.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-21,4,VD42,East,Entry,95,95,82,0,False,False,True,2305.0,591.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-22,4,VD42,East,Entry,95,92,72,0,False,False,True,1621.0,358.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-23,4,VD42,East,Entry,95,91,73,0,False,False,True,2865.0,895.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-24,4,VD42,East,Entry,95,92,74,0,False,False,True,2882.0,933.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-25,4,VD42,East,Entry,95,93,76,0,False,False,True,2844.0,1096.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-26,4,VD42,East,Entry,93,90,75,0,False,False,True,2881.0,1014.0,0.0,100.0,0,0,0,93,93,93,93,93,93,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-27,4,VD42,East,Entry,95,93,79,0,False,False,True,3011.0,914.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-28,4,VD42,East,Entry,95,94,79,0,False,False,True,2324.0,699.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-29,4,VD42,East,Entry,95,94,71,0,False,False,True,1716.0,445.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-30,4,VD42,East,Entry,95,89,79,0,False,False,True,2966.0,964.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-31,4,VD42,East,Entry,95,92,76,0,False,False,True,2830.0,938.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-04-01,4,VD42,East,Entry,95,93,79,0,False,False,True,2676.0,797.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-01,2,VD25,North-East,Entry,95,92,82,0,False,False,True,1458.0,1169.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-02,2,VD25,North-East,Entry,95,91,79,0,False,False,True,2271.0,2152.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-03,2,VD25,North-East,Entry,95,90,78,0,False,False,True,2261.0,2203.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-04,2,VD25,North-East,Entry,95,88,77,0,False,False,True,2220.0,2044.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-05,2,VD25,North-East,Entry,95,88,81,0,False,False,True,2282.0,2195.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-06,2,VD25,North-East,Entry,95,90,83,0,False,False,True,2205.0,2178.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-07,2,VD25,North-East,Entry,95,92,91,0,False,False,True,1990.0,1652.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-08,2,VD25,North-East,Entry,95,92,81,0,False,False,True,1454.0,1155.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-09,2,VD25,North-East,Entry,95,89,81,0,False,False,True,2121.0,2220.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-10,2,VD25,North-East,Entry,95,90,80,0,False,False,True,2198.0,2287.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-11,2,VD25,North-East,Entry,95,89,85,0,False,False,True,2039.0,2316.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-12,2,VD25,North-East,Entry,95,89,83,0,False,False,True,2306.0,2331.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-13,2,VD25,North-East,Entry,95,91,85,0,False,False,True,2311.0,2259.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-14,2,VD25,North-East,Entry,95,94,93,0,False,False,True,1927.0,1521.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-15,2,VD25,North-East,Entry,95,94,82,0,False,False,True,1330.0,780.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-16,2,VD25,North-East,Entry,95,89,75,0,False,False,True,2156.0,2140.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-17,2,VD25,North-East,Entry,95,89,81,0,False,False,True,2159.0,2225.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-18,2,VD25,North-East,Entry,95,92,78,0,False,False,True,2364.0,2071.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-19,2,VD25,North-East,Entry,95,89,82,0,False,False,True,2380.0,2091.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-20,2,VD25,North-East,Entry,95,95,85,0,False,False,True,2435.0,2201.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-21,2,VD25,North-East,Entry,95,95,88,0,False,False,True,1921.0,1514.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-22,2,VD25,North-East,Entry,95,93,80,0,False,False,True,1456.0,1083.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-23,2,VD25,North-East,Entry,95,93,82,0,False,False,True,2305.0,2060.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-24,2,VD25,North-East,Entry,95,90,79,0,False,False,True,2308.0,2079.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-25,2,VD25,North-East,Entry,95,90,79,0,False,False,True,2203.0,2324.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-26,2,VD25,North-East,Entry,93,91,81,0,False,False,True,2172.0,2255.0,0.0,100.0,0,0,0,93,93,93,93,93,93,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-27,2,VD25,North-East,Entry,95,94,85,0,False,False,True,2338.0,2209.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-28,2,VD25,North-East,Entry,95,95,88,0,False,False,True,1814.0,1553.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-29,2,VD25,North-East,Entry,95,93,83,0,False,False,True,1481.0,1207.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-30,2,VD25,North-East,Entry,95,89,81,0,False,False,True,2034.0,2140.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-31,2,VD25,North-East,Entry,95,88,81,0,False,False,True,2082.0,2148.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-04-01,2,VD25,North-East,Entry,95,92,83,0,False,False,True,2157.0,1922.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-01,24,WD21,North-East,Entry,95,80,59,0,False,False,True,385.0,1022.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-02,24,WD21,North-East,Entry,95,75,63,0,False,False,True,658.0,1524.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-03,24,WD21,North-East,Entry,95,75,65,0,False,False,True,679.0,1698.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-04,24,WD21,North-East,Entry,95,77,63,0,False,False,True,666.0,1643.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-05,24,WD21,North-East,Entry,95,75,64,0,False,False,True,653.0,1523.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-06,24,WD21,North-East,Entry,95,79,64,0,False,False,True,643.0,1461.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-07,24,WD21,North-East,Entry,95,82,65,0,False,False,True,511.0,1147.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-08,24,WD21,North-East,Entry,95,82,59,0,False,False,True,379.0,930.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-09,24,WD21,North-East,Entry,95,75,62,0,False,False,True,694.0,1670.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-10,24,WD21,North-East,Entry,95,79,64,0,False,False,True,629.0,1592.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-11,24,WD21,North-East,Entry,95,78,64,0,False,False,True,659.0,1606.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-12,24,WD21,North-East,Entry,95,74,62,0,False,False,True,648.0,1624.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-13,24,WD21,North-East,Entry,95,80,64,0,False,False,True,660.0,1494.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-14,24,WD21,North-East,Entry,95,82,62,0,False,False,True,462.0,1216.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-15,24,WD21,North-East,Entry,95,80,59,0,False,False,True,353.0,962.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-16,24,WD21,North-East,Entry,95,77,64,0,False,False,True,623.0,1700.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-17,24,WD21,North-East,Entry,95,77,64,0,False,False,True,644.0,1529.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-18,24,WD21,North-East,Entry,95,76,62,0,False,False,True,616.0,1429.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-19,24,WD21,North-East,Entry,95,74,66,0,False,False,True,615.0,1521.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-20,24,WD21,North-East,Entry,95,82,66,0,False,False,True,644.0,1582.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-21,24,WD21,North-East,Entry,95,84,64,0,False,False,True,443.0,1023.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-22,24,WD21,North-East,Entry,95,82,61,0,False,False,True,400.0,955.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-23,24,WD21,North-East,Entry,95,77,62,0,False,False,True,647.0,1426.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-24,24,WD21,North-East,Entry,95,76,65,0,False,False,True,661.0,1603.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-25,24,WD21,North-East,Entry,95,74,63,0,False,False,True,651.0,1674.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-26,24,WD21,North-East,Entry,93,74,62,0,False,False,True,647.0,1599.0,0.0,100.0,0,0,0,93,93,93,93,93,93,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-27,24,WD21,North-East,Entry,95,79,65,0,False,False,True,633.0,1533.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-28,24,WD21,North-East,Entry,95,79,63,0,False,False,True,398.0,961.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-29,24,WD21,North-East,Entry,95,79,57,0,False,False,True,388.0,946.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-30,24,WD21,North-East,Entry,95,76,61,0,False,False,True,534.0,1324.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
