scenario_name,scenario_date,interval_role,warmup_seconds,scenario_start_s,scenario_end_s,analysis_start_s,analysis_end_s,intersection,date,timestamp_utc,timestamp_local,time,begin_s,end_s,sim_begin_s,sim_end_s,bin_label_clock,bin_label_sim,detector_id,sumo_id,approach,edge_id,movement,count_type,from_edge,to_edge,count,occupancy,speed
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,7,LSA1_W_id7,West,,,,,,37,52,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,8,LSA1_W_id8,West,,,,,,101,13,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,9,LSA1_W_id9,West,,,,,,101,37,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,10,LSA1_W_id10,West,,,,,,112,24,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,11,LSA1_S_id11,South,,,,,,0,0,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,12,LSA1_S_id12,South,,,,,,0,0,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,13,LSA1_E_id13,East,,,,,,41,38,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,14,LSA1_E_id14,East,,,,,,92,14,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,23,LSA1_E_id23,East,,,,,,47,39,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,24,LSA1_E_id24,East,,,,,,76,15,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,25,LSA1_E_id25,East,,,,,,0,100,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,26,LSA1_E_id26,East,,,,,,25,4,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,27,LSA1_E_id27,East,,,,,,34,13,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,28,LSA1_N_id28,North,,,,,,9,18,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,29,LSA1_N_id29,North,,,,,,0,100,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,30,LSA1_N_id30,North,,,,,,50,48,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,39,LSA1_N_id39,North,,,,,,55,16,0
weekend_evening,2026-03-22,warmup,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 15:45:00+00:00,15:45:00,56700,57600,0,900,15:45-16:00,0-900,40,LSA1_N_id40,North,,,,,,22,28,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,7,LSA1_W_id7,West,,,,,,47,60,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,8,LSA1_W_id8,West,,,,,,82,24,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,9,LSA1_W_id9,West,,,,,,87,33,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,10,LSA1_W_id10,West,,,,,,108,12,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,11,LSA1_S_id11,South,,,,,,0,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,12,LSA1_S_id12,South,,,,,,0,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,13,LSA1_E_id13,East,,,,,,39,42,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,14,LSA1_E_id14,East,,,,,,105,9,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,23,LSA1_E_id23,East,,,,,,53,31,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,24,LSA1_E_id24,East,,,,,,90,8,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,25,LSA1_E_id25,East,,,,,,0,100,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,26,LSA1_E_id26,East,,,,,,23,2,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,27,LSA1_E_id27,East,,,,,,37,16,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,28,LSA1_N_id28,North,,,,,,12,10,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,29,LSA1_N_id29,North,,,,,,0,100,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,30,LSA1_N_id30,North,,,,,,56,65,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,39,LSA1_N_id39,North,,,,,,55,27,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:00:00+00:00,16:00:00,57600,58500,900,1800,16:00-16:15,900-1800,40,LSA1_N_id40,North,,,,,,27,8,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,7,LSA1_W_id7,West,,,,,,41,61,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,8,LSA1_W_id8,West,,,,,,98,16,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,9,LSA1_W_id9,West,,,,,,108,38,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,10,LSA1_W_id10,West,,,,,,122,26,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,11,LSA1_S_id11,South,,,,,,0,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,12,LSA1_S_id12,South,,,,,,0,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,13,LSA1_E_id13,East,,,,,,33,31,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,14,LSA1_E_id14,East,,,,,,97,9,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,23,LSA1_E_id23,East,,,,,,63,43,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,24,LSA1_E_id24,East,,,,,,91,18,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,25,LSA1_E_id25,East,,,,,,0,100,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,26,LSA1_E_id26,East,,,,,,27,3,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,27,LSA1_E_id27,East,,,,,,41,14,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,28,LSA1_N_id28,North,,,,,,12,19,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,29,LSA1_N_id29,North,,,,,,0,100,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,30,LSA1_N_id30,North,,,,,,44,55,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,39,LSA1_N_id39,North,,,,,,48,17,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:15:00+00:00,16:15:00,58500,59400,1800,2700,16:15-16:30,1800-2700,40,LSA1_N_id40,North,,,,,,34,23,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,7,LSA1_W_id7,West,,,,,,38,60,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,8,LSA1_W_id8,West,,,,,,88,20,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,9,LSA1_W_id9,West,,,,,,95,42,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,10,LSA1_W_id10,West,,,,,,107,19,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,11,LSA1_S_id11,South,,,,,,0,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,12,LSA1_S_id12,South,,,,,,0,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,13,LSA1_E_id13,East,,,,,,46,43,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,14,LSA1_E_id14,East,,,,,,106,20,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,23,LSA1_E_id23,East,,,,,,61,40,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,24,LSA1_E_id24,East,,,,,,84,24,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,25,LSA1_E_id25,East,,,,,,0,100,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,26,LSA1_E_id26,East,,,,,,15,1,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,27,LSA1_E_id27,East,,,,,,44,14,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,28,LSA1_N_id28,North,,,,,,12,18,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,29,LSA1_N_id29,North,,,,,,0,100,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,30,LSA1_N_id30,North,,,,,,38,43,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,39,LSA1_N_id39,North,,,,,,47,11,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:30:00+00:00,16:30:00,59400,60300,2700,3600,16:30-16:45,2700-3600,40,LSA1_N_id40,North,,,,,,52,14,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,7,LSA1_W_id7,West,,,,,,40,49,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,8,LSA1_W_id8,West,,,,,,95,18,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,9,LSA1_W_id9,West,,,,,,106,42,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,10,LSA1_W_id10,West,,,,,,132,19,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,11,LSA1_S_id11,South,,,,,,0,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,12,LSA1_S_id12,South,,,,,,0,0,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,13,LSA1_E_id13,East,,,,,,48,37,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,14,LSA1_E_id14,East,,,,,,100,17,0
weekend_evening,2026-03-22,analysis,900,56700,61200,57600,61200,LD-LSA1,2026-03-22,,2026-03-22 16:45:00+00:00,16:45:00,60300,61200,3600,4500,16:45-17:00,3600-4500,23,LSA1_E_id23,East,,,,,,53,42,0
